Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-3.6,32,1013.2,290,1.5,2.777778
-3.1,30,1013.5,290,1.5,66.666672
-0.9,26,1013.4,320,2.7,244.444464
0.6,26,1013.4,290,3,405.555588
1.2,25,1013,290,3.6,502.777818
1.2,24,1012.3,320,4.9,538.888932
2.2,22,1011.7,290,3.8,530.555598
2.4,20,1011.4,290,3.8,441.66670200000004
1.6,19,1011.5,320,3.7,311.11113600000004
0.9,19,1011.8,320,3.8,147.22223400000001
-0.5,23,1012.5,290,2.3,19.444446000000003
-1.2,25,1013.2,290,2.5,0.0
-1.6,23,1013.7,340,2.7,0.0
-2.2,24,1014.2,340,3,0.0
-3,27,1014.8,340,1.5,0.0
-3.3,26,1015,340,1.6,0.0
-3.4,25,1015.2,320,3.1,0.0
-3.8,28,1015.4,320,2.4,0.0
-4.8,30,1015.6,180,1.1,0.0
-5.1,32,1016.1,360,1.8,0.0
-5.3,32,1015.8,290,2.2,0.0
-5.9,33,1016.1,290,1.1,0.0
-5.9,34,1016.3,320,4.3,0.0
-5.8,33,1017,340,3.8,0.0
-6.3,36,1018,290,2.7,2.777778
-5.7,32,1018.8,340,2.8,88.888896
-4.6,30,1019.1,340,2.1,277.7778
-1.8,25,1018.7,270,1.5,427.77781200000004
-0.2,25,1018.3,270,2.8,516.6667080000001
-0.5,25,1017.5,340,2.5,563.888934
0.4,24,1016.9,320,2.7,544.444488
1.7,20,1016.5,320,1.6,469.444482
1.3,23,1016.9,320,3.4,333.33336
1.5,24,1016.8,270,2.7,166.66668
0,27,1017.1,270,2.7,22.222224
-0.7,29,1017.3,270,1.4,0.0
-1.2,32,1017.9,320,1.6,0.0
-1.6,34,1018.1,340,2.8,0.0
-2.2,37,1018.3,290,3.3,0.0
-2.8,40,1018.5,320,2.2,0.0
-3.6,43,1018.8,270,1.9,0.0
-4.2,47,1018.9,290,1.1,0.0
-4.8,52,1018.8,270,1.8,0.0
